"CLIENTNUM";"Attrition_Flag";"Customer_Age";"Gender";"Dependent_count";"Education_Level";"Marital_Status";"Income_Category";"Card_Category";"Months_on_book";"Total_Relationship_Count";"Months_Inactive_12_mon";"Contacts_Count_12_mon";"Credit_Limit";"Total_Revolving_Bal";"Trans_Amt_Oct12";"Trans_Amt_Nov12";"Trans_Amt_Dec12";"Trans_Amt_Jan13";"Trans_Amt_Feb13";"Trans_Amt_Mar13";"Trans_Count_Oct12";"Trans_Count_Nov12";"Trans_Count_Dec12";"Trans_Count_Jan13";"Trans_Count_Feb13";"Trans_Count_Mar13"
718882008;0;38;"M";1;"High School";"Single";"$120K +";"Blue";27;6;2;2;22487;889;622;1192;1432;544;771;399;15;19;16;9;7;7
770975133;0;36;"M";0;"Graduate";"Unknown";"Less than $40K";"Blue";23;5;2;4;5403;1854;627;1504;428;443;884;496;13;20;15;10;6;10
715234008;0;54;"F";1;"High School";"Single";"$40K - $60K";"Blue";36;6;3;3;4717;1590;607;793;940;582;789;505;15;15;12;9;9;7
709326183;0;50;"M";2;"High School";"Single";"$60K - $80K";"Blue";40;6;2;2;5180;1211;672;608;625;601;539;402;11;18;11;14;5;15
721233033;1;50;"M";2;"High School";"Single";"$80K - $120K";"Blue";38;1;2;3;4915;464;323;515;349;159;0;128;10;11;12;0;0;3
712319958;0;41;"M";4;"High School";"Married";"$80K - $120K";"Blue";29;4;2;1;12154;2852;672;702;693;614;568;604;15;16;9;11;9;11
712198983;0;46;"M";4;"Graduate";"Married";"$60K - $80K";"Blue";36;3;3;3;3258;0;672;358;746;467;586;340;16;16;13;9;6;7
772103208;0;44;"F";5;"High School";"Unknown";"Unknown";"Blue";33;4;3;2;13349;0;642;920;316;642;325;689;16;16;9;14;10;13
779502333;1;50;"M";4;"Graduate";"Single";"$120K +";"Silver";32;5;3;2;30728.35;0;324;468;328;168;33;159;5;10;14;4;1;3
718737708;0;45;"M";4;"Graduate";"Single";"$80K - $120K";"Blue";33;3;5;3;30728.35;1202;578;963;970;488;677;526;13;13;15;7;7;11
821351958;0;40;"F";4;"College";"Married";"Less than $40K";"Blue";36;6;1;2;1412.15;0;652;569;632;696;460;299;9;7;11;9;6;12
716142858;0;46;"F";4;"Uneducated";"Married";"Less than $40K";"Silver";36;3;1;4;10961;1391;648;575;1132;534;561;464;14;15;15;14;11;8
826079508;0;48;"M";2;"Unknown";"Unknown";"$60K - $80K";"Blue";44;4;3;3;8904;1886;608;646;625;520;486;769;13;13;11;9;8;11
773236983;0;47;"M";4;"High School";"Married";"$40K - $60K";"Blue";40;4;2;3;2498;2258;618;119;186;493;242;181;9;2;6;7;0;5
826717533;0;42;"M";3;"Graduate";"Unknown";"$80K - $120K";"Blue";38;6;1;1;16105;724;643;900;833;776;593;886;18;14;11;12;10;11
789334458;0;43;"F";3;"Graduate";"Unknown";"Unknown";"Silver";33;3;1;3;30728.35;1858;558;1085;944;562;632;416;14;15;15;9;7;7
814092858;0;49;"F";3;"Graduate";"Unknown";"Unknown";"Blue";44;5;2;1;2222;694;663;842;792;607;945;523;16;12;10;11;7;9
708355683;0;46;"F";4;"Graduate";"Married";"Unknown";"Blue";38;3;2;3;16815;0;648;372;516;548;580;312;11;18;14;9;7;6
803124408;1;41;"F";3;"Unknown";"Married";"Unknown";"Blue";35;2;3;5;11538;0;324;310;644;315;200;133;9;13;15;9;4;3
789964983;1;45;"M";2;"Graduate";"Divorced";"$40K - $60K";"Blue";36;2;2;4;9569;0;324;488;267;248;165;232;5;13;10;3;2;2
720303933;0;40;"M";2;"Graduate";"Married";"$80K - $120K";"Blue";36;6;1;3;3340;1282;643;670;1313;773;506;621;12;18;23;9;11;9
708665133;0;40;"M";2;"Graduate";"Married";"$80K - $120K";"Blue";28;6;2;3;3654;1172;609;501;955;537;819;582;10;9;23;9;7;9
828236133;0;49;"M";2;"Graduate";"Married";"$40K - $60K";"Blue";45;4;2;0;10541;1387;654;788;1040;505;506;776;18;14;25;10;11;14
712000758;0;51;"M";4;"Uneducated";"Single";"$120K +";"Silver";39;5;2;1;30728.35;1959;564;661;892;705;609;566;9;10;9;11;7;8
715378383;0;43;"F";4;"Graduate";"Single";"Unknown";"Silver";36;4;3;4;30728.35;1893;659;864;559;536;634;387;16;13;9;13;13;12
769985883;0;45;"M";2;"Graduate";"Single";"$80K - $120K";"Blue";39;6;3;3;1613;0;560;828;783;744;322;312;9;19;17;9;2;9
709297608;1;38;"M";3;"College";"Single";"$80K - $120K";"Blue";26;3;3;2;1412.15;0;325;302;506;104;136;212;7;4;11;3;4;3
716971833;0;40;"F";2;"Uneducated";"Married";"Unknown";"Blue";29;5;3;3;13126;0;600;1196;811;559;623;707;10;12;11;10;11;7
801373833;0;49;"M";4;"College";"Divorced";"$40K - $60K";"Blue";43;3;2;3;1922;710;635;155;707;365;616;442;12;1;6;9;7;11
716040783;0;45;"F";3;"Graduate";"Unknown";"Less than $40K";"Silver";36;3;2;2;14521;0;620;1025;1319;423;211;580;11;11;23;10;2;9
817977933;1;63;"F";0;"Graduate";"Single";"Less than $40K";"Blue";56;5;6;3;1931;1531;325;462;500;463;366;172;7;11;10;10;5;5
827055333;0;43;"M";3;"Graduate";"Single";"$40K - $60K";"Blue";39;5;3;5;8513;1042;625;173;386;477;149;205;9;3;10;8;3;4
772116408;0;50;"M";1;"High School";"Single";"$40K - $60K";"Blue";39;4;1;1;2421;1029;625;356;438;547;150;261;13;13;6;11;7;6
734924658;0;47;"F";5;"High School";"Married";"Less than $40K";"Blue";36;5;3;1;1478;792;580;846;775;652;701;569;15;14;16;8;6;8
711775383;0;63;"M";1;"Graduate";"Single";"$60K - $80K";"Blue";36;6;1;4;2466;0;565;699;690;1029;414;662;13;22;5;11;5;10
715019058;0;30;"F";2;"Post-Graduate";"Divorced";"Less than $40K";"Blue";36;3;1;2;2501;1845;560;615;583;461;357;357;16;13;7;12;7;10
780715683;0;41;"M";3;"Doctorate";"Single";"$60K - $80K";"Blue";30;4;1;3;13602;0;645;803;660;516;454;504;13;17;11;11;8;9
827341383;0;38;"M";3;"Graduate";"Single";"Less than $40K";"Blue";34;5;3;2;3094;1317;661;516;666;378;848;538;18;15;10;14;11;13
708757233;0;44;"F";2;"High School";"Married";"Less than $40K";"Blue";32;4;2;3;2485;1489;576;892;610;498;646;475;16;17;9;14;11;10
710504283;0;50;"M";1;"Uneducated";"Married";"$80K - $120K";"Blue";39;6;3;4;14817;1463;601;901;734;559;586;633;13;16;14;9;10;8
713919183;0;50;"M";3;"Unknown";"Married";"$80K - $120K";"Blue";39;5;3;4;13824;1582;626;1599;817;442;620;526;13;18;14;11;9;9
713171358;0;46;"F";4;"College";"Single";"Less than $40K";"Blue";36;6;1;2;1412.15;0;646;647;926;582;418;661;12;9;22;12;7;12
773140683;0;51;"M";0;"Unknown";"Married";"$60K - $80K";"Blue";43;4;1;2;3797;1202;556;1296;620;554;694;471;10;13;14;8;9;11
716358033;0;53;"F";1;"Graduate";"Single";"Less than $40K";"Blue";43;6;3;4;6189;0;621;1189;1444;833;492;425;9;9;18;10;11;8
826410708;0;40;"M";4;"Unknown";"Married";"$60K - $80K";"Blue";36;3;2;3;22956;1407;636;848;1765;557;983;765;9;13;18;9;8;7
789717708;0;49;"F";1;"Unknown";"Married";"$40K - $60K";"Blue";37;5;2;4;3943;1135;551;917;1032;220;739;721;15;13;18;15;9;12
711679533;0;54;"M";2;"Post-Graduate";"Divorced";"$120K +";"Blue";43;3;2;2;5569;968;571;311;452;281;458;527;15;11;9;9;7;9
711342483;0;50;"M";1;"College";"Married";"$80K - $120K";"Blue";36;5;2;3;2418;1720;612;613;705;723;619;624;11;14;7;9;4;13
720242733;0;45;"M";4;"Unknown";"Single";"Less than $40K";"Blue";36;5;2;3;1963;1549;577;611;903;388;513;726;13;18;16;11;8;9
721213833;0;46;"F";2;"High School";"Unknown";"Unknown";"Blue";32;4;1;3;7966;1423;577;629;696;758;321;799;15;6;18;13;9;14
756624183;0;51;"F";3;"Graduate";"Married";"Less than $40K";"Blue";44;6;1;3;7742;2024;672;705;441;404;757;528;11;18;15;9;7;9
717622308;0;63;"F";0;"High School";"Single";"Less than $40K";"Blue";36;4;3;3;2074;1688;602;698;1313;438;739;442;12;16;22;11;7;7
714629358;1;54;"F";3;"Graduate";"Divorced";"$40K - $60K";"Blue";34;2;3;4;4948;0;326;444;520;66;173;267;7;9;11;2;3;9
744307008;0;51;"M";1;"Uneducated";"Married";"$60K - $80K";"Blue";44;4;2;3;4988;0;618;1018;767;605;339;543;18;13;14;13;4;12
708871158;0;60;"M";1;"Graduate";"Single";"$60K - $80K";"Silver";42;4;3;4;28701;0;567;730;327;741;731;420;11;18;4;10;5;9
710979033;0;30;"M";0;"Unknown";"Single";"$40K - $60K";"Blue";20;3;1;3;6607;2661;628;450;565;452;543;408;15;13;13;11;10;11
818903583;0;44;"M";5;"Uneducated";"Divorced";"$60K - $80K";"Blue";39;5;2;0;16034;1597;593;758;693;498;596;490;12;9;10;7;9;12
712980333;0;33;"M";3;"Graduate";"Divorced";"$60K - $80K";"Blue";36;6;3;3;24149;1848;648;380;465;325;387;379;14;13;9;8;11;11
717655458;0;40;"F";2;"Uneducated";"Unknown";"$40K - $60K";"Silver";28;5;3;4;16903;1507;643;602;694;694;731;455;11;11;18;8;5;8
822112383;0;52;"M";3;"College";"Married";"$60K - $80K";"Blue";48;5;1;2;1412.15;0;604;969;756;341;517;582;17;21;6;12;8;9
711538758;1;39;"M";5;"Graduate";"Single";"$60K - $80K";"Blue";36;1;3;3;24657;633;327;722;390;124;188;203;11;14;8;2;8;3
719987733;1;51;"F";3;"Unknown";"Single";"$40K - $60K";"Blue";38;3;3;3;5026;0;328;607;244;190;255;220;5;11;7;5;3;6
719184783;0;51;"F";1;"Graduate";"Single";"Unknown";"Blue";41;3;2;2;9352;1429;560;1130;356;419;548;523;12;18;12;10;7;12
715857183;0;46;"M";2;"College";"Single";"$60K - $80K";"Blue";36;3;3;2;4939;1296;560;217;348;564;219;242;10;4;9;8;4;8
719657583;1;44;"M";3;"Graduate";"Married";"$40K - $60K";"Blue";40;2;2;6;9502;2457;328;493;385;490;361;253;11;12;11;5;6;12
789713208;1;62;"F";0;"Doctorate";"Single";"Less than $40K";"Blue";50;6;3;5;2936;326;328;606;457;426;523;352;6;5;8;5;1;4
802031583;0;53;"M";2;"Uneducated";"Single";"$80K - $120K";"Blue";47;6;1;1;22855;0;641;901;590;617;533;429;16;15;15;15;11;11
711529383;0;47;"F";3;"Graduate";"Married";"$40K - $60K";"Blue";41;4;1;4;6602;1224;561;563;776;363;342;558;12;14;14;14;9;10
715371108;1;45;"M";3;"Graduate";"Married";"$80K - $120K";"Blue";40;3;3;2;3728;0;328;398;476;177;177;76;6;9;14;4;6;3
712988958;0;42;"M";4;"Graduate";"Single";"$60K - $80K";"Blue";33;5;2;0;2021;1731;601;300;737;671;537;407;12;8;16;9;6;11
713005908;0;47;"F";2;"Graduate";"Married";"$40K - $60K";"Blue";36;5;2;3;2255;1733;621;643;1244;696;576;992;15;16;17;13;9;13
712236483;0;41;"F";2;"Graduate";"Single";"Less than $40K";"Gold";36;5;3;4;15704;1991;637;1075;929;787;418;641;10;19;17;9;5;11
711852783;0;46;"M";2;"Unknown";"Married";"$60K - $80K";"Blue";36;3;2;2;5746;1572;612;376;791;597;637;433;7;2;19;10;7;11
780056733;0;36;"M";3;"Unknown";"Single";"$40K - $60K";"Blue";22;3;6;3;8436;2665;632;429;393;353;460;360;13;6;12;13;8;11
796903083;1;47;"F";1;"Doctorate";"Married";"$40K - $60K";"Blue";36;2;3;2;1412.15;0;329;575;502;353;418;407;9;11;9;4;3;6
716014983;0;56;"F";3;"High School";"Single";"Less than $40K";"Blue";48;6;5;3;8340;1902;658;1141;276;647;553;480;11;21;10;14;10;11
712521783;0;54;"M";3;"Graduate";"Unknown";"$80K - $120K";"Blue";47;6;2;4;15108;1288;582;908;715;526;465;517;11;18;14;8;6;8
780045708;0;42;"F";3;"Graduate";"Single";"$40K - $60K";"Silver";26;6;2;2;15104;1204;623;884;828;612;548;764;19;14;17;11;9;9
719488008;0;39;"F";1;"Graduate";"Married";"Less than $40K";"Blue";36;3;3;1;2490;1281;683;256;287;336;161;179;9;7;5;9;2;2
771575058;0;45;"M";1;"Graduate";"Married";"Less than $40K";"Blue";33;4;3;4;2009;1795;638;572;718;578;225;441;9;10;13;9;7;7
772137183;1;52;"M";2;"Graduate";"Single";"$120K +";"Blue";41;1;3;1;30728.35;810;329;253;527;218;260;235;9;5;10;6;3;3
779709033;0;46;"M";4;"Unknown";"Married";"$60K - $80K";"Blue";29;6;3;2;5735;2410;644;881;894;316;652;521;14;13;19;10;8;11
709716258;0;48;"M";3;"High School";"Unknown";"$80K - $120K";"Blue";36;3;1;3;7633;1707;603;376;203;314;184;127;15;11;9;11;6;6
737986083;0;46;"M";3;"High School";"Single";"$60K - $80K";"Blue";39;4;1;4;23642;2049;623;284;919;559;214;540;14;9;10;9;3;9
713343333;0;42;"M";3;"Unknown";"Married";"$40K - $60K";"Blue";29;4;3;4;6698;1327;578;803;880;306;884;614;16;18;11;11;10;11
779331558;0;45;"F";2;"Unknown";"Single";"Less than $40K";"Blue";27;6;3;3;1412.15;0;608;307;629;352;295;407;14;8;15;9;3;10
714973758;0;50;"F";3;"Graduate";"Single";"Less than $40K";"Blue";36;4;3;2;1412.15;1002;594;182;93;784;58;293;10;3;2;8;1;1
718009158;0;50;"F";3;"Uneducated";"Single";"Less than $40K";"Blue";41;4;2;2;2563;1860;558;913;775;311;581;636;18;12;16;14;9;14
789597408;0;39;"F";1;"Post-Graduate";"Single";"$40K - $60K";"Silver";32;5;2;3;17814;0;635;992;962;728;910;485;13;17;15;11;8;12
712165308;0;45;"F";2;"Doctorate";"Single";"Unknown";"Blue";36;4;2;4;7738;947;589;916;801;735;572;642;10;12;14;11;7;7
821768658;1;52;"M";0;"Unknown";"Single";"$120K +";"Blue";48;4;5;5;13114;2247;330;416;489;592;324;323;9;13;14;6;3;6
719341683;0;42;"M";2;"Unknown";"Married";"$120K +";"Blue";31;3;2;4;30728.35;1067;641;1197;1040;399;585;419;10;17;17;8;10;10
708637758;0;49;"F";3;"Graduate";"Single";"Unknown";"Blue";37;4;3;4;17345;545;569;728;552;649;516;509;11;10;14;10;10;9
779974758;0;51;"M";2;"College";"Single";"$120K +";"Blue";40;6;3;3;8706;868;682;138;789;559;491;544;13;1;14;7;8;11
821815458;0;48;"M";3;"High School";"Single";"$60K - $80K";"Blue";44;5;1;1;19272;1519;631;988;563;481;420;315;12;17;9;8;7;14
711708408;0;52;"F";3;"High School";"Married";"Unknown";"Blue";43;4;3;2;4798;0;611;1300;595;530;410;521;12;14;18;11;8;9
812449758;1;43;"M";3;"High School";"Single";"$60K - $80K";"Blue";38;2;3;2;12254;0;331;419;499;340;350;190;7;13;11;4;4;3
715682208;0;49;"M";3;"Doctorate";"Married";"$80K - $120K";"Blue";36;4;1;4;9549;0;602;1049;1053;885;351;689;16;14;16;11;9;10
719914908;0;37;"M";2;"Uneducated";"Divorced";"Less than $40K";"Silver";36;3;3;2;11568;1846;566;265;138;232;321;179;16;4;1;12;6;5
714744783;0;48;"F";3;"Unknown";"Married";"Less than $40K";"Blue";36;3;1;4;6197;1219;673;946;845;451;515;395;9;16;15;9;9;9
710809833;0;40;"M";3;"Graduate";"Married";"$80K - $120K";"Silver";27;3;1;2;30728.35;0;576;670;495;876;334;242;9;13;12;8;4;7
720942333;0;49;"M";2;"Unknown";"Married";"$40K - $60K";"Blue";36;4;3;4;5137;0;668;232;367;324;174;278;10;3;13;11;7;8
709423158;0;46;"M";4;"Graduate";"Single";"$80K - $120K";"Blue";26;4;3;0;1791;1337;623;597;818;597;481;476;11;7;6;9;4;9
718307433;0;50;"F";0;"Graduate";"Single";"Less than $40K";"Blue";36;5;1;4;7238;2111;602;200;169;768;95;191;8;2;7;11;4;4
772607433;0;50;"M";3;"High School";"Married";"$80K - $120K";"Blue";40;6;2;4;4514;2016;684;747;1696;231;318;431;8;9;19;7;5;11
801709308;0;44;"F";4;"Uneducated";"Married";"Unknown";"Blue";38;6;1;2;5366;968;633;801;854;877;885;508;12;11;9;9;7;8
778502958;0;47;"M";3;"Unknown";"Divorced";"$60K - $80K";"Silver";35;4;2;5;29812;2031;674;243;433;417;314;304;13;7;13;9;2;6
806656083;0;48;"F";2;"Graduate";"Married";"$40K - $60K";"Blue";43;3;2;4;9559;1514;593;959;816;244;761;691;18;13;14;7;9;9
823635033;0;49;"F";2;"High School";"Married";"Less than $40K";"Blue";45;6;2;5;8353;1535;608;250;950;733;777;882;21;7;18;13;11;13
718739508;0;51;"F";5;"Unknown";"Married";"Less than $40K";"Blue";39;6;2;4;5455;1217;670;870;787;554;415;567;16;7;14;11;9;10
709272333;0;59;"F";1;"Uneducated";"Unknown";"Less than $40K";"Blue";45;6;3;3;9899;2023;639;1137;1393;376;624;410;14;15;16;9;8;11
721538883;0;45;"M";4;"Graduate";"Single";"$40K - $60K";"Silver";37;4;3;4;15578;0;619;863;1110;828;545;484;15;20;12;12;11;11
718835583;0;50;"F";1;"Graduate";"Married";"Unknown";"Blue";41;6;2;2;15641;2379;650;610;816;700;572;421;17;13;17;9;9;11
827970933;0;46;"F";4;"Graduate";"Married";"Less than $40K";"Blue";42;4;2;0;3504;1698;680;1232;906;582;541;498;15;14;14;9;9;9
719888358;0;47;"M";1;"Unknown";"Divorced";"$80K - $120K";"Blue";38;5;3;5;18432;1422;609;436;121;487;775;320;10;15;5;9;9;10
717030633;0;46;"M";4;"College";"Single";"$60K - $80K";"Blue";34;5;3;4;2369;1405;599;765;504;324;415;427;10;6;11;9;3;12
815085708;1;60;"F";0;"High School";"Single";"$40K - $60K";"Blue";55;1;5;5;10882;3071.48;333;618;519;76;114;201;9;14;13;2;3;5
716332533;0;38;"F";3;"Unknown";"Unknown";"$40K - $60K";"Blue";36;6;1;3;3509;1819;635;864;989;704;776;744;14;17;13;13;13;14
822964683;0;51;"F";1;"Graduate";"Single";"Less than $40K";"Blue";47;6;3;4;2469;1491;645;740;943;684;747;592;10;15;13;9;7;8
719335233;0;47;"F";3;"Uneducated";"Married";"Less than $40K";"Silver";27;5;3;4;14335;938;686;1062;750;319;367;426;11;18;20;9;8;9
779683683;0;47;"M";3;"High School";"Single";"$40K - $60K";"Blue";31;6;3;2;4005;1985;620;204;171;906;290;153;9;7;4;8;1;5
712653183;0;49;"F";4;"Unknown";"Single";"Less than $40K";"Blue";36;4;1;4;1976;1694;666;431;692;534;752;600;17;15;12;14;11;12
715485483;1;39;"F";5;"Graduate";"Married";"Less than $40K";"Blue";36;3;3;3;3664;0;333;337;372;169;125;143;5;11;7;15;1;5
788912658;0;44;"F";2;"Unknown";"Married";"Less than $40K";"Blue";30;3;1;4;3734;0;589;330;690;489;678;368;12;9;15;12;7;7
711396483;0;40;"M";2;"Graduate";"Single";"$40K - $60K";"Blue";36;3;2;3;6033;0;590;972;894;590;661;798;15;13;15;9;9;13
789220008;0;56;"M";3;"High School";"Married";"$80K - $120K";"Blue";45;5;2;2;4531;0;641;236;79;138;169;162;11;2;0;4;4;6
716436483;0;45;"F";3;"Uneducated";"Unknown";"Less than $40K";"Blue";36;4;4;3;6245;0;656;362;604;355;331;213;11;9;10;10;4;6
717661908;0;37;"M";5;"Doctorate";"Single";"$80K - $120K";"Silver";36;4;1;1;30728.35;0;610;475;482;402;276;436;14;8;12;10;1;10
778459833;0;42;"M";5;"Graduate";"Married";"$60K - $80K";"Blue";27;3;2;3;11880;2025;600;212;163;453;221;140;9;3;5;10;6;9
769448658;0;43;"F";2;"Unknown";"Married";"Less than $40K";"Blue";37;5;2;3;4188;0;580;693;958;519;139;603;17;11;13;13;4;11
820346133;0;59;"F";2;"Uneducated";"Single";"Less than $40K";"Blue";54;5;1;2;9344;1334;590;613;1817;453;485;196;10;13;10;11;9;7
720119808;0;42;"M";3;"High School";"Married";"$80K - $120K";"Blue";36;3;2;2;24126;948;688;685;695;405;318;551;10;9;12;9;2;10
721523658;0;46;"M";5;"High School";"Unknown";"$120K +";"Blue";26;4;3;3;30728.35;772;668;692;509;653;665;512;20;15;6;13;9;14
711176133;0;28;"M";0;"High School";"Single";"Less than $40K";"Blue";36;6;3;4;2295;1015;596;481;573;1053;260;403;18;14;16;16;4;14
794560833;1;47;"F";3;"Graduate";"Married";"$40K - $60K";"Blue";31;6;3;6;5496;0;334;445;457;240;336;101;7;11;8;3;3;2
718197108;1;54;"M";2;"Graduate";"Single";"$80K - $120K";"Blue";36;5;3;3;12342;0;334;496;169;100;216;115;8;12;6;0;5;6
713750583;0;55;"F";1;"College";"Unknown";"Less than $40K";"Blue";36;4;2;4;1928;1125;689;187;270;842;100;102;11;2;5;7;1;4
769576608;0;62;"M";1;"Uneducated";"Single";"$60K - $80K";"Blue";49;4;1;2;12814;1010;684;675;549;628;537;493;15;12;22;10;8;9
708626058;0;49;"F";2;"Uneducated";"Married";"Less than $40K";"Blue";34;6;2;4;5242;1465;571;526;927;763;768;543;15;13;10;10;9;11
710333883;1;48;"M";3;"Graduate";"Married";"$60K - $80K";"Blue";37;5;2;2;8808;390;334;298;538;309;260;166;8;9;12;7;0;6
715401633;0;43;"F";3;"Graduate";"Single";"Less than $40K";"Blue";35;3;1;2;4469;2002;689;274;302;558;161;127;12;8;6;9;1;2
755220783;0;51;"M";1;"Doctorate";"Married";"$80K - $120K";"Blue";44;5;2;4;8031;1167;592;812;904;245;553;470;13;18;12;11;9;14
789603183;0;48;"M";4;"High School";"Unknown";"$60K - $80K";"Blue";41;4;1;3;9728;0;654;549;877;538;599;539;18;3;12;8;7;9
767564358;0;47;"F";5;"Doctorate";"Married";"$40K - $60K";"Blue";40;6;1;1;4748;1008;690;715;750;190;397;455;14;9;18;9;9;11
789744033;0;50;"M";2;"Graduate";"Single";"$80K - $120K";"Blue";38;4;1;1;19999;1007;582;409;611;467;499;615;15;14;17;8;8;7
709887483;0;56;"M";2;"Uneducated";"Divorced";"$40K - $60K";"Blue";45;3;1;3;6331;1420;659;721;927;537;294;389;13;18;17;9;3;9
779765058;0;43;"M";2;"Unknown";"Single";"$40K - $60K";"Blue";31;6;1;1;9662;817;690;679;904;477;615;452;15;15;17;6;7;10
789177333;1;47;"F";2;"Graduate";"Married";"Less than $40K";"Blue";36;6;3;2;1693;1088;335;661;377;312;154;265;5;9;9;6;5;6
717262833;0;49;"F";3;"Unknown";"Married";"Less than $40K";"Blue";36;5;2;4;2964;2043;634;945;989;763;529;485;11;18;18;9;6;7
714878508;0;48;"F";2;"High School";"Single";"Less than $40K";"Blue";36;3;3;3;5483;535;613;312;295;352;251;228;15;11;4;9;4;6
711079308;1;40;"M";3;"Graduate";"Married";"$60K - $80K";"Blue";27;4;2;3;15186;0;335;421;514;115;302;197;7;7;9;4;6;0
794510358;0;41;"M";3;"Graduate";"Married";"$80K - $120K";"Blue";26;6;3;3;30728.35;0;593;642;832;770;435;482;18;8;15;14;11;11
715033533;0;43;"F";2;"High School";"Married";"Less than $40K";"Blue";37;4;2;2;3125;2824;665;1016;875;671;640;555;12;16;13;12;7;11
779400183;0;42;"M";3;"Graduate";"Single";"$60K - $80K";"Blue";31;3;3;4;2934;2592;593;355;382;636;316;202;13;5;13;11;7;6
716636808;0;39;"M";3;"Graduate";"Single";"$120K +";"Blue";36;4;2;2;30728.35;0;603;587;847;489;503;543;13;16;4;6;8;8
708733983;1;50;"F";1;"Doctorate";"Single";"$40K - $60K";"Blue";36;6;3;2;5349;2391;335;530;405;341;231;280;7;13;13;6;0;7
710521383;0;50;"M";3;"Uneducated";"Single";"$80K - $120K";"Blue";38;6;2;0;9810;1838;650;241;462;592;172;130;9;9;7;11;2;3
720075558;0;50;"M";4;"College";"Married";"$120K +";"Blue";36;6;1;4;7084;0;614;672;746;868;354;584;10;13;15;10;9;9
716468658;0;51;"F";2;"Unknown";"Single";"Less than $40K";"Blue";36;3;1;3;3537;0;578;703;1209;726;460;425;16;16;15;11;10;12
717569283;0;47;"M";5;"Doctorate";"Single";"Less than $40K";"Blue";36;3;1;2;8896;1338;609;647;1186;480;850;480;10;13;21;8;9;9
787491483;0;41;"M";3;"Unknown";"Divorced";"$80K - $120K";"Blue";29;5;2;3;30728.35;1153;620;449;670;426;622;668;15;17;15;11;11;11
779995833;0;49;"M";0;"Unknown";"Married";"$60K - $80K";"Blue";39;6;2;4;10177;1748;579;612;1002;427;569;368;16;8;9;11;6;14
714215058;0;42;"F";3;"High School";"Married";"Less than $40K";"Blue";33;5;2;4;6848;0;687;659;696;596;708;660;17;14;14;13;11;13
789407958;0;42;"M";1;"Graduate";"Married";"$60K - $80K";"Blue";33;6;2;3;17165;1153;651;461;1462;653;446;390;10;18;9;9;7;9
715118058;0;45;"M";3;"Graduate";"Married";"$80K - $120K";"Blue";36;3;3;1;20274;2100;584;1055;1690;836;670;439;11;16;14;8;7;10
713672208;0;50;"M";1;"Doctorate";"Divorced";"$60K - $80K";"Blue";33;3;5;2;19939;0;626;522;498;764;273;659;18;16;18;11;2;11
720865383;0;53;"M";3;"Graduate";"Single";"$120K +";"Blue";45;4;3;1;3378;1852;672;723;1596;324;660;462;11;11;3;7;7;11
713701533;0;51;"M";2;"Unknown";"Married";"$80K - $120K";"Blue";39;4;3;2;9773;1998;667;617;724;564;723;283;12;15;13;13;8;10
778895883;0;50;"F";1;"Unknown";"Married";"Unknown";"Blue";31;5;3;1;3668;0;569;1031;1135;513;483;699;15;13;19;9;9;11
719655258;0;64;"M";0;"Graduate";"Single";"Less than $40K";"Blue";36;3;2;4;3196;0;627;840;695;339;394;517;15;15;13;11;9;9
711205758;1;45;"M";3;"College";"Single";"$80K - $120K";"Silver";33;1;3;3;30728.35;0;337;321;359;418;312;787;7;10;13;7;4;2
806264958;0;52;"F";2;"High School";"Single";"Less than $40K";"Blue";47;5;2;3;7030;994;591;619;651;423;450;477;12;15;13;10;9;10
714659133;1;47;"M";5;"High School";"Married";"$80K - $120K";"Blue";37;2;2;2;9410;0;337;499;537;230;185;390;9;3;10;8;3;8
716425833;1;38;"M";2;"Graduate";"Single";"$120K +";"Blue";36;5;2;1;30728.35;1229;337;402;520;345;77;116;6;11;10;5;1;2
712166583;0;45;"F";0;"Graduate";"Married";"Less than $40K";"Blue";38;4;3;3;4096;1468;659;431;1055;421;447;477;13;11;14;10;7;11
713124558;0;43;"F";2;"Graduate";"Married";"Unknown";"Blue";34;6;1;4;7210;782;669;743;1040;623;504;670;14;17;19;9;5;11
714048783;0;57;"M";2;"High School";"Single";"$80K - $120K";"Blue";36;6;3;0;8026;2202;581;1069;917;611;498;396;12;16;17;10;7;10
708784908;0;47;"F";3;"Graduate";"Unknown";"Unknown";"Blue";34;5;1;4;18064;2039;638;975;734;692;611;785;16;19;14;13;12;14
714332658;0;42;"F";3;"Graduate";"Single";"Less than $40K";"Blue";35;5;2;4;5596;1086;576;832;1047;334;775;332;9;12;16;12;6;10
719169783;0;52;"F";2;"Uneducated";"Married";"Less than $40K";"Blue";43;3;3;3;6897;640;576;535;244;410;547;469;12;11;8;10;7;9
718270833;0;48;"F";3;"Post-Graduate";"Married";"Less than $40K";"Silver";40;6;3;3;13991;1580;612;557;1031;579;927;394;20;9;14;11;9;11
721268133;0;44;"M";3;"Post-Graduate";"Married";"$40K - $60K";"Blue";36;5;2;2;11366;2109;691;475;588;400;794;547;14;14;11;12;10;9
795343683;0;40;"F";3;"High School";"Single";"Less than $40K";"Blue";34;5;1;3;1707;989;685;1002;844;398;457;549;14;17;19;10;7;9
715611933;0;50;"F";4;"Doctorate";"Married";"Unknown";"Blue";38;6;4;2;23692;2402;686;689;495;747;321;694;9;14;14;9;7;9
